ID,Puzzle,Difficulty
14714,4.....6..93...7.....76..5....2....53.......4..5...12...89.....1.....5.9...34.....,4.2
14715,..7.....6....2...4.4.7..35.4....3..99..4.......1..2.6...3..491........822...85...,4.2
14716,6........5.3.961......43..97....96..2...8.5.4..4.5..3.16.2.............5..8......,4.2
14717,.4.3...9.1...9...6...7..8..48.........715...2.5....3.8....27...........163.91....,4.2
14718,.6..83....13....8627......3.51..2..9......5.......4......5..9....6.7..25...2.9.3.,4.2
14719,.....4.8......5...195.2......14....578...61.2........7..8.9..7...6.....9.....26..,4.2
14720,.57.2..4...85..........8..2...69..5...1.......73.51........91...4.78..3.......86.,4.2
14721,8...9..4...95......7.4..6....86......4.75....1...3..5.5..86.........9.1........34,4.2
14722,.6...1.9...5.....3.....92..8....7..4..4.8..19.7..9.....5.1.......7.2..8.4.1...6..,4.2
14723,..5..74.6..9..4.1.....8..3..7.5..9...3.6.........7..8579.8.1...1....5..7..6......,4.2
14724,.4.6..82.....75.3.2...4...6..5...3..178...29..3..........8.94....4.17...7........,4.2
14725,.9...3....8..65.2....2..69..73....5.......8.3...6.......278....4....17....9.....1,4.2
14726,.4.....6..7.26...3......2....78..9...9...13744....3..85...72.....8.5.....3.....9.,4.2
14727,...5..98.8...3...5.......7.35.6....4..418......9...61..3.812.6.1....5.......4...2,4.2
14728,..5.....4...7283..6............8.....985....73....7.2.....65.8..5......97..8..64.,4.2
14729,...51...92...6.....86........245..9.1.......4......8..4....69.3..9..7.......8...7,4.2
14730,.2.5....6..3..1...57.8....94.17....8.8.9...65.......7..95342..........2......9...,4.2
14731,5..3.....1.7.2...5......4......5..9..6.1..3...2.7.4.51..84.......4.3.2.6.3.......,4.2
14732,.7......26..9.....93..5..68...3.4..9.592.8......1......8.5...41..2...5...9....7..,4.2
14733,38..1.5..9....4.........81......74.....5....14..39...7.92....6...........5.468...,4.2
14734,...2..4.......13..1..78..2.5.79.2....9..........3..7.6.1.49....72........4...71.5,4.2
14735,.89..123...72.......3......9385.....2...9..53....2...4....194...143....7....6....,4.2
14736,1....2..76........9...73.1..815...467...4.....9.3.........8.5...6...51.....7..693,4.2
14737,...9........8.6..168..7.2...9...7146........2.25.4...727.............6.84..1.....,4.2
14738,.4..2........3...4...8.6.1...5.7.3..8.6...7.1.1.3...5..6............52...2.4..5.9,4.2
14739,....1......6..8.9.3.7.2..5..4...5.6..5...674.1.......2...4......9...26.4.......85,4.2
14740,.7....2...8.......1.572..389.31....4....8.3.........61..1.6...7.2.....5.8....54..,4.2
14741,.6.7.2..4......2.......5.9....9.37157...5....8.......6....2...9..78.6...21....46.,4.2
14742,7...4...5....5..41.....7..86......1..5......9..7.91.2.4.12........5......89..3...,4.2
14743,...7........64....4...3..1.31....4..9...8.6.5..8...2....4.2..5868...914..9.......,4.2
14744,.3...4......38...4....5.2....7..3.41...2..9...6......8..29....3.86.4.....5.......,4.2
14745,1..........3...8.4.85......8..........64...5.....79..1...9...43.78..2...3..61.9..,4.2
14746,.5.8.......6..3.8..1...295.....7.42..8.4....39...2..6.8....4..6.7.1.........36...,4.2
14747,..4..8.3..96..7.2....1....7...34.....23..57..9......8....7...1...2..64..1.......5,4.2
14748,..3.12....7..5......2..316.....2.7........529....8...35..7...3..67......9.8...6.7,4.2
14749,.3.1...7........1..96.47.2...7..9.53.....24....8.3.7.22.9.65.3...3....4.......5..,4.2
14750,.7...53......6..5...8.7..........76.9..58..2..4...9.........1.429........35....8.,4.2
14751,975..248...6....72.....3.1.81..7..5.3.9..8...5..4.....48.1....7....3..2..........,4.2
14752,46.......89.7........65.......53.4.1.......9...2..87...1...738..8.....29...2..1..,4.2
14753,.6.7..............87..24..56...7......49....1....3869..5.8..1.71.......2.4...1.8.,4.2
14754,...5.1..8...7..4.......39...7..68..94..........1...2.35.4.7....2.3....9.9..8....1,4.2
14755,.5.169.....78..36...........2...4....4..3.6.....9...8..8..2....2....31.......19.7,4.2
14756,.1..3....4..9.1..8.63.7.....4....7..2.1..8..99..3.......8...2........45.....5..6.,4.2
14757,.7......2.13..59..8........5....61.7..8.9......1.....6...6....3..63142.....8..4..,4.2
14758,.....2..4..8.7.92...1...3.....61....7.........14..52....3589...65....1...2.......,4.2
14759,.3..8.41...2..........5.9.35.7..8..6.....3.7...87.2...2......4...9...6.17..6...5.,4.2
14760,......43.......81...5.38....6.5..79.29..41........9..4..1..7...8.74........9.....,4.2
14761,..2.....8..4..1.5...153.7....57......3...6.1.1..395...7..1..96..29...4........28.,4.2
14762,.......38..1..6...6..4....2...86.4....5...7...3...2.....9.47.6......124...2.....9,4.2
14763,48..9.2.5.5..7......3..........1...4..2....6934....5.......795...682.4..1..6.....,4.2
14764,6....4...2...6...7..81...92.1.3..4.........68.7............8.15...6..3...5..4.2..,4.2
14765,..4....27....4.........8.694....98.15..7..2....34.......92...78.....3....16......,4.2
14766,5.9..2.3..1..94.....3.8....8.5..7..4.........6....152.........31..2...6....6.8.9.,4.2
14767,...6...8.8.1..23.......1..63...6.9..9....5.185.8..4..37.....26...54......3.7....5,4.2
14768,5.9.8...2....29.7........8.3..1.87....5....4.6.7........43.....7....2.318...5.6..,4.2
14769,...5.....8.......51.5.24..3..8....175..46....7........4.125..9.......4..3..7...6.,4.2
14770,7...4..26..87..3...1......4........8...87.5........462.51..6....63........75...3.,4.2
14771,4.......9.89......25.....8....192.7.1..4........7.8.56.4...72....3.46.1.5........,4.2
14772,......9...5.9...7.81.7.2..5..8..1..7.7...5.1....2.75.473.....596.....3.1.......6.,4.2
14773,6.9.........7.4....1...2.7......6..8....3.92.......7.3..6.7..9.8...53.....24.8...,4.2
14774,3..8...........1.3..6..29...91...5..6..4.5.......1..2.8....7.1..43....9...72....8,4.2
14775,.4.2...39..3.1....7..3.....4......278.1..69...2.8.........5.........91.3..9...7..,4.2
14776,.3..5.8....7...1.29......5.3..4..2......164..4..59...1....2.3.8.....9..786.....2.,4.2
14777,..9..........4..8.8...75...1...6...557..8..6.......4.7....3....21.4....63.4..65..,4.2
14778,............3..76..3.769.......1.8..69..2..34..85...2...7..2...4..6.....95.....87,4.2
14779,4..9.35..3..2.5...5..7...1...8.24.75..6......72.....9.........8.......31..3..1.27,4.2
14780,3...49.1.........74...83...6...9.8.4.1..2.....4.3...6.....7.6..8....2.9.7..8....2,4.2
14781,7....5.....4..75...1..423.9..23...5.97..........6.4..7.............2.68.1..7...92,4.2
14782,9.8.....6......52..2...9....6......7.....8.4.3.7....1....7..9.4.4...12..6..32....,4.2
14783,94.8.15.....4.......2..6......9.5..8.7....6.....2...1348......5.16...3.........2.,4.2
14784,39..1..4...16...9....2....3.8...14.7....2..1.1.9....52..........46.82.....5...784,4.2
14785,...2.3.8.8..9....6.53..7....2......8....4..3....5....9.8..5..9.3....2.6...47....5,4.2
14786,4.1..6.95.6...5..8..........7...9..6....68.5.6..7.12....4.....3....5..82.1...4...,4.2
14787,.97..62..8......3...5...4....6..4.7.3.....8.....9..1..1..8..3......3.....2...5..8,4.2
14788,.3...4.716...5......7...3.......2.........216.16.7.83.34.....2.............8.974.,4.2
14789,..1.....63..56..8......74...2..4.3..9.........4.8.....2196..........3.25.6....7.1,4.2
14790,.41.....6....93.1.58.....4.8....6.2....2.7....1....57...2..8..3......4...9.7...6.,4.2
14791,.1..7..4.4.5...12...7...6........9.82.69..7...8..3..6....4....9...28.......79..8.,4.2
14792,8.......2..3..26.7...7..3....4.579...1......63......2...968.5.......47.1.4.......,4.2
14793,.....1......8..427..947......6..7..48..3.5....2..4......756.....3.....69.1...38..,4.2
14794,....2......28..1.43..5...27..7.31...6.........31..6....8.6......9......21.4..8.59,4.2
14795,..426...7.6...45....25.........716..35....8............2.6..983..8.....1....2....,4.2
14796,..2..5...6..8..4.......2.51.8.......2.31....6..52....4....7.96.4....9.379....1...,4.3
14797,951...7....62...5..8..........9..6.......7..11....5.83.2...8.7.5.....4......3...8,4.3
14798,...2.5.9...9...6...32..4..1..1..73..248..1.7..............9..5.......1..6.3.7....,4.3
14799,....23..8.1......5...8...6.65...2.9.1.....7...72..1...9..5.8.2............394....,4.3
14800,...8...2...8.....6..5.6.4..1..57....2....3..95..42.......7.....4..15.3....9...5.7,4.3
14801,56......9.3971.......5...768..........5....9.....638......4.....8.25.....1..384..,4.3
14802,.....6..5.8.3..7..2..4.5.1..2......3..8.2......95.1...........99.6.4..5..7..3.6.2,4.3
14803,....8.97..68........9...16...1...3..6...2..4.52.4....77...49........7..5...3.8...,4.3
14804,.1.4..........1..8....73.65..2.......6..8.........97.1.9..6.5.75.....4...4......3,4.3
14805,..8.5...27....35...3.1.9...3.7.........3..28784.....1.95.....3...4..59.......1...,4.3
14806,....6.4.5..3..8.9.49.....1....7..6...69..2.......5.37...168......2..5...54......8,4.3
14807,1.4.2...35...9..8...86.....71.......4.53.8.....3.....1...4...9.2....3.........7.2,4.3
14808,1..7.....4.7.36.8.3..98..4.......1.....46.9....2..9.5...1.4..9...52..8.........63,4.3
14809,...7.28......3.......8.967.94....1...18.5.........4.......7..9.1..6...53.57...2..,4.3
14810,...8.....3.2..4..6...3..1.4.3.....4.......2...95.8..1.1...57.....6.2..3..541...7.,4.3
14811,.5........1....5.72.....48....7.5.9..3.94...25....23..9...8...6.....48..6......2.,4.3
14812,.....2.1....1....3....9.7...49.2.1..5.27...6...7........69.857..2..6.48..7......9,4.3
14813,...6.1.9...6.7....4....5...8.5.2.........9..1..7.4.5..5..3..8....8...327.....2.6.,4.3
14814,2...371...47..............8....835....92.4.1.8.5....4..3.7.2..5....6..8..2.......,4.3
14815,.67..9...1......4....8...6..9674...383...5..6....9....3......28....7...49....4...,4.3
14816,8..13...62.6.7.......2....49....71.3.84....7.1...9.....1.6.3.......1.842..8......,4.3
14817,.169....2.2.75...83.........6...2.544..6.9.........8...9....2....8...3.6...3.5...,4.3
14818,..........241.6....8..7..2..46.239.75......1...2.........6..5....3...4...7.8...9.,4.3
14819,3.....6..2.5.71...1.63....2....382....4.5..9....7....3..9...3..7...8...1.......65,4.3
14820,.4.....8.718...6.....5..9.4..59.1...1......3....26........2...1..38.....8......7.,4.3
14821,..6....2...8..7.9....2..5.74.....2..5....1....3.62.4.1....56....2....94.7.53.....,4.3
14822,....82.3.........465..4.9..........7..3..6..2217..86..5.6.........2......9.4...8.,4.3
14823,...8...1..659...7.9...2.4.84.......6.9..4.52.......1....325.7...7.......24.6.....,4.3
14824,....4.7.....1.74958.........5.9.....318..4.......6...7.....6..99.....1...2...3.4.,4.3
14825,...8.2..5.....7.9..8..6.23..1.7....343........6...587.65.9...87....5...9..4......,4.3
14826,..4.87...3.....92...2.....88.1..4.............9.....52.2.9.1.......4..1..7.6..59.,4.3
14827,5.....7.....6.4...8...532...2..7.81..89...3..........7.7.....2...1...9..3..5.1...,4.3
14828,...6.......7.451.3.1..3......49...27...........5...64.5....78..2.6.......4..1..9.,4.3
14829,.4..8.5.2...7...3..9..6...7...2....6..8.1....67..58..92.7..6.....5...3......3...5,4.3
14830,8..2...5....97..4.2.5......35...7.69..9.2.........6..1.8.461.9............6.3...7,4.3
14831,........98.4.6....7.9...15..3...2..7..61.....5..7...3.....43......5..9........48.,4.3
14832,....5.......2...6..3.1.8..4.8......15...6......9......8...9..5.2.76..8....3.2..96,4.3
14833,.29.....8.....2..63.7.9......8.4.1....47.....5..8..3..7..6...54.5...9.........8..,4.3
14834,.....32173..........6..8.4..15..76.863.2....5.........7..5........4...2..91...3..,4.3
14835,..7.2...5..2..314.64..8....1...4.23..8...1.......7....7..43..8.........14..5..3..,4.3
14836,374........6.....2.....1.9.......2.6..95...34..3..2..9.....7...5.23...8..8..4....,4.3
14837,.9.....1...6..578..2.8..6....91.85.....2.....35..64.....16....7..4...1..27.....4.,4.3
14838,...3..27..74...5.8........41.2..64..8..47.....6..9......6.......5.1.48.......5..1,4.3
14839,......138....9.....3...2....1..6....5.3.7...67...3..4.4.69..2.....6..9...5..8.6.1,4.3
14840,......98...8.5....6..1.2...3..2....7..2.......5..3...2.3..9.....1.5.37..8...1..4.,4.3
14841,..5...9.2.1..4......7..3..4.....8...48....1.....71...9.9.5...6......6.8....23....,4.3
14842,92....5....7.2.3...1...6.4..6...32.8..4.....3..3..1.6.6..9....5..98.4.......1....,4.3
14843,3728..9..............26...12.......3....5......3...68.5...12...96.....2......94..,4.3
14844,.1.8.9.4...4.....5.......9.18.6.....6..5....83.9....1.....8.2...3.4.6.7.47...21..,4.3
14845,5...1.......2..4....9..562..5...624.7...3..9.2.6........4....6.8.......7.....983.,4.3
14846,...2...1...9..3...84......23..68....6...24..5....5....4.....52.........8..7..13..,4.3
14847,58.6.......9.5.1.22...9...........1...751.8.......2..44.......3.5.8..9..9.6.7.4..,4.3
14848,.....2..13.1......4....3.9.1..6.4.7..7...956........1.7..9..24...2.8......4.6....,4.3
14849,4....926......1.....7.6...5..9...4..2.81.4.3.1.4.........6.8.2...35..1..........9,4.3
14850,...73.2.......5...71.8.4...8461....55..3...........84..9..6...4......92...3...7..,4.3
14851,.26..85........3......61..7.1..5..9....64...........4.5.18...6..9......843..1....,4.3
14852,..9.3...64.....728....2.......5.7..2......17..8...6..97.64...8..536....4.........,4.3
14853,.......7...85..4..34...9...73...16...1.....3.4.....8..5..4...8.....2.......86.71.,4.3
14854,..7...4.8.46.2.5.9.9...3........7......2..34....9....6.2.49.......3...8.91..8....,4.3
14855,...5.1.9.27.....5..31........59.6.14...........6..3..9........5.5..3..861.867....,4.3
14856,.5..8.3...1....9..........2...5.2..9..6........3..7.8...1..8..473..195..........6,4.3
14857,..........7.6.1..8.9..4.71.....5..2..863........4.9........6....418..67...2.9..3.,4.3
14858,..846.......7...5..4...2...6.9.87.....4.....6.....65.319.........7......42.5.918.,4.3
14859,3.2..........8.4..6..3...91.1.52..6.8...3.1.9...9......9....5.4..7.......5....93.,4.3
14860,.8..........4.7.1...9..127..4.2....9..8..674.9.......136....4.....8..1.3....3...7,4.3
14861,.19.....27.6.1.....8...61..6...3.......8...65..8.64..1...2...39...54..2..7.......,4.3
14862,...3.......8.5...4.7.2...1............3...9289.65.81...........3..19.7....4.....5,4.3
14863,.5..3....82.........45.78..3..4.........8.1....2.....3..764...94.....5.7.398...4.,4.3
14864,.4..5..6.365...4.2..1........25....3.8.7...2....1.2.7.1...7.....3...9.4...6...3..,4.3
14865,....3...1......45..5..1729...6.7..3..2......5..89.2.......81...6.........97.....4,4.3
14866,....9....4.9.....3..8...7...3.....65....3....78...4.....5..6..4..6.5.8.7.1...82..,4.3
14867,6..1...8..7....3....2..4.71...795..32...3..49..........8...7.....5.4....3...2.6..,4.3
14868,...5...27.....7..41.4..8.6...7......94....3..8..6...4..92.1.......8.......173...9,4.3
14869,1..3.68....8.1.3..5....8..14.76.5.......9...4...2......1...9..3.9.573.6..6.....9.,4.3
14870,..3..1.6.....4.2...9..........1.56............7.8..45.2.1.7.....3....9.8..5..3..2,4.3
14871,...6.3...2..........37.126..9....8....25...7..7.........73.49......7...514..9...8,4.3
14872,.7..5.........748..4..8672..........138.7..9..5..3.64..2......9.......6.5.4..82..,4.3
14873,.1..9...2...75..9....31.8.......9.6.7.......1..3...5...57......6.9..83.....2.....,4.3
14874,6.53..1.......6.....4..9.8.8...7..42.2......5..3...86.......4.8..1......46..2.5.7,4.3
14875,........3.2968.7....7.......78......4......7...623...16845..........1.24....9.6..,4.3
14876,..6......74....1.3.2...8...3.5.47.......8.9.......1....3....56.5.7.1...4..9..2..8,4.3
14877,.....2.98.6.97.1........4...9.81.....23.56...8.........56...28..14.........2.1..5,4.3
14878,........2..8.7..43931..48..56..9..7.1.....2......3..1.....16...2.7..9......2....5,4.3
14879,.....6...95...2..8..1..947.2......4...35..........1.6...4.2.....7......58...3.9..,4.3
14880,.........7.5.......1.854.......2.9.3..1..7.2.3.2...6.4...9..7.294...6.8......1.6.,4.3
14881,.8...7421.3..9....6...2..........7.58....9....21......2...4......5..8.6.16.35...4,4.3
14882,9..6.8.....7.9.2...2......8....7...4..3....8...68..13......9......58..61.3...2...,4.3
14883,.749..6.89.2.......6..7.....47...81.1....4..........5....3...6....5.....69..8.4.5,4.3
14884,..2.....6.1...395...5.8.4......7....7.6....4..94..5.....83..76..7..5..9....1....2,4.3
14885,..39..6....7..8.....1.6..387..8....5....7......6...4.9...34.....2.....1....79.2..,4.3
14886,4.1..8.7....5.4...2...1..9...7.2.5.9..8.7...3...9..8..3.5......8.4.....2...7.2...,4.3
14887,2....96.4.6.4.....3.5.2....6...7.2.............9..2.18.3....47....8..1.....1....5,4.3
14888,...8.....2.3...4..1...3.58......9.3.5.1.......7...62.5...5....194..7.......29...8,4.3
14889,...97..5.8794..3.......2.....8..746.2.1...9...6......39............2..4..3.1.8..6,4.3
14890,1......9...4.67..........232..3....5...5.42....7.....8.8...57....56......49......,4.3
14891,.6...8.9.4....75.8.....23....5.4...98...2.....43...8..71..3..8........1....5..4.3,4.3
14892,...5...4.......6.8...216..9.4.....9.7.1.8......3.79.....8...3..15....867.....5...,4.3
14893,..7..1...8.2.6..1.4.......5....9.7.......4.23.....7.4...6.8.....219...8....2....7,4.3
14894,48.......6....25..73.9...2.....7.8....7.9.251.63....4....52.......1..9.......6...,4.3
14895,.....6..35...8...6..94.3..5.8.......3.....1...5...1..4.....93...9....58..6.57..2.,4.3
14896,.....3...4.9..........975..6.34.9..19..6...4.8.45....63...2.8........1....1....7.,4.3
14897,18...5.37......6.82....6.....7.4......52.83.....3......34...79......3.2.9......5.,4.3
14898,.5.....1........35.8.3..4.....1.2.4.....6.9.2...7....134.......2....1.9...7.96...,4.3
14899,8...9......4...28...1..6....5...46.1.6....5....3.....4....21..32.5..74........1..,4.3
14900,1.9..2....4.....7986..1.3...........92.8...5...1.7..4...7.........1....3...426...,4.3
14901,7...4.1.......8..4.9.2......3..7....6......2...85.3...4.....9...8...6..5.63...2.1,4.3
14902,.....1.37.4..52........482.168.........3....9....76.....9.2....2.5.....3.1......8,4.3
14903,...9.......2.8..5.91....32..5.4...9.....3..4.7..69.....2...4...6.18....4..8...5.6,4.3
14904,..4..3.7.6.5.2....23.....617.2..........1....4....239.3.1.5..........836...7..5..,4.3
14905,.46.2.....5....1..1..8.5.......9.5...12..7.6...3.....4...7.12.....34.75..6.......,4.3
14906,.36...9..79.8...1..82..56..4.86......1...7.........34.3.7....9.....2.......1.8.6.,4.3
14907,....2.1..25..9..8...38....2......51....2..798.4.........63.7.5.1........3..1....6,4.3
14908,.......4.......8.3...6.79.....8.....8.4..12...72.3.....2...4..11...2.7..7..9..58.,4.3
14909,..8.....5...8.1...6...37.1.......7..4.93...6....6..24..5....4..8..41..2......5...,4.3
14910,52.63...9.......8.9...18..3......6.7.4..7..1.8......5...9.2......47.1...681......,4.3
14911,5....8....7423........67....4..8..967......2...9.2.38....9..6...63...1..1........,4.3
